employee_id,year,Jan_present_days,Jan_absent_days,Jan_total_working_days,Jan_projects_completed,Jan_project_performance,Feb_present_days,Feb_absent_days,Feb_total_working_days,Feb_projects_completed,Feb_project_performance,Mar_present_days,Mar_absent_days,Mar_total_working_days,Mar_projects_completed,Mar_project_performance,Apr_present_days,Apr_absent_days,Apr_total_working_days,Apr_projects_completed,Apr_project_performance,May_present_days,May_absent_days,May_total_working_days,May_projects_completed,May_project_performance,Jun_present_days,Jun_absent_days,Jun_total_working_days,Jun_projects_completed,Jun_project_performance,Jul_present_days,Jul_absent_days,Jul_total_working_days,Jul_projects_completed,Jul_project_performance,Aug_present_days,Aug_absent_days,Aug_total_working_days,Aug_projects_completed,Aug_project_performance,Sep_present_days,Sep_absent_days,Sep_total_working_days,Sep_projects_completed,Sep_project_performance,Oct_present_days,Oct_absent_days,Oct_total_working_days,Oct_projects_completed,Oct_project_performance,Nov_present_days,Nov_absent_days,Nov_total_working_days,Nov_projects_completed,Nov_project_performance,Dec_present_days,Dec_absent_days,Dec_total_working_days,Dec_projects_completed,Dec_project_performance
EMP00751,2020,19,2,21,3,70,20,0,20,2,80,18,2,20,5,94,23,0,23,3,79,18,2,20,2,98,20,1,21,4,90,22,0,22,5,65,19,1,20,3,70,21,1,22,1,91,20,2,22,5,62,21,1,22,2,92,19,3,22,1,82
EMP00752,2020,19,3,22,3,65,19,2,21,3,76,20,1,21,1,96,18,3,21,2,65,22,0,22,4,92,19,2,21,2,98,17,3,20,5,84,22,1,23,3,84,19,3,22,2,96,20,2,22,3,65,20,3,23,1,69,21,0,21,2,78
EMP00753,2020,20,3,23,3,64,20,0,20,5,65,20,3,23,5,88,21,2,23,4,86,20,1,21,5,62,21,1,22,4,88,19,1,20,4,71,18,3,21,2,99,19,1,20,1,92,19,1,20,3,63,20,1,21,2,68,20,3,23,2,77
EMP00754,2020,20,1,21,4,98,20,3,23,5,91,19,1,20,5,100,21,0,21,2,90,19,3,22,2,87,20,2,22,5,72,22,1,23,2,60,21,1,22,4,68,21,1,22,1,61,20,3,23,3,82,18,3,21,4,98,20,1,21,4,93
EMP00755,2020,17,3,20,1,99,19,1,20,5,60,20,1,21,3,89,21,0,21,1,77,22,1,23,1,82,19,2,21,5,77,19,2,21,5,60,22,0,22,5,60,19,1,20,4,93,20,1,21,3,91,20,0,20,5,78,19,2,21,5,68
EMP00756,2020,17,3,20,5,78,22,1,23,1,100,20,0,20,5,78,17,3,20,4,72,23,0,23,1,62,22,0,22,1,61,22,0,22,2,66,19,3,22,1,90,17,3,20,5,76,19,2,21,3,88,21,1,22,1,68,18,2,20,2,74
EMP00757,2020,19,2,21,2,93,21,2,23,1,71,17,3,20,3,99,19,1,20,5,99,21,1,22,5,83,20,3,23,4,97,20,0,20,2,95,21,1,22,2,65,17,3,20,4,91,20,1,21,5,74,21,2,23,1,75,20,1,21,5,100
EMP00758,2020,19,3,22,3,62,19,2,21,3,62,21,1,22,2,69,18,2,20,5,95,19,3,22,4,95,17,3,20,4,97,19,2,21,2,79,20,3,23,3,93,20,0,20,2,86,18,3,21,4,74,21,1,22,5,76,22,0,22,2,70
EMP00759,2020,19,1,20,5,71,21,1,22,1,77,22,0,22,3,91,17,3,20,3,92,19,3,22,2,87,17,3,20,2,99,19,3,22,2,87,20,2,22,4,90,19,3,22,5,81,22,0,22,2,65,21,2,23,1,72,19,1,20,4,62
EMP00760,2020,21,2,23,2,77,21,0,21,4,91,19,1,20,4,70,23,0,23,2,77,23,0,23,2,80,18,3,21,5,71,22,0,22,1,80,19,2,21,4,83,20,0,20,1,65,19,2,21,2,63,18,2,20,1,86,21,0,21,5,75
EMP00761,2020,22,1,23,3,82,22,1,23,3,94,17,3,20,1,81,20,1,21,4,72,20,2,22,5,89,23,0,23,3,67,21,2,23,2,60,21,2,23,1,77,19,3,22,3,70,21,0,21,5,99,22,0,22,2,100,22,1,23,5,68
EMP00762,2020,22,0,22,4,62,19,2,21,2,98,20,1,21,2,68,22,0,22,2,84,18,2,20,4,85,20,0,20,5,69,23,0,23,2,92,18,3,21,1,73,21,0,21,4,85,18,2,20,3,85,20,3,23,3,76,20,0,20,1,80
EMP00763,2020,19,2,21,5,82,18,2,20,3,73,22,1,23,5,81,19,2,21,3,77,23,0,23,2,90,19,3,22,4,90,22,0,22,3,68,19,1,20,5,78,17,3,20,4,74,23,0,23,1,68,20,1,21,3,61,18,3,21,3,69
EMP00764,2020,22,1,23,5,62,21,1,22,2,63,19,3,22,1,62,18,2,20,5,90,19,1,20,4,77,20,3,23,5,63,20,2,22,3,70,22,1,23,4,73,20,0,20,2,78,22,1,23,3,75,19,1,20,2,80,20,3,23,5,86
EMP00765,2020,20,1,21,3,80,20,0,20,4,95,20,1,21,1,83,20,3,23,2,64,21,0,21,3,63,21,2,23,2,61,21,1,22,4,63,20,1,21,2,95,19,3,22,5,80,18,2,20,2,91,21,0,21,1,76,22,1,23,1,75
EMP00766,2020,22,0,22,3,91,20,1,21,2,80,19,2,21,3,77,21,1,22,2,85,20,0,20,2,93,18,3,21,2,95,20,2,22,4,83,20,1,21,1,67,19,3,22,2,70,23,0,23,4,69,21,2,23,3,98,22,1,23,1,97
EMP00767,2020,19,3,22,4,92,19,3,22,2,67,22,1,23,1,80,20,1,21,5,98,18,2,20,5,82,19,1,20,5,73,20,1,21,4,61,20,3,23,2,83,20,2,22,1,82,19,3,22,2,63,18,3,21,1,72,21,2,23,5,76
EMP00768,2020,19,2,21,5,93,21,0,21,3,86,20,2,22,5,71,20,1,21,1,93,18,3,21,2,99,18,2,20,5,68,21,1,22,1,76,21,0,21,1,72,21,2,23,4,73,19,2,21,1,73,22,1,23,3,85,20,3,23,2,96
EMP00769,2020,21,1,22,2,99,21,2,23,4,83,20,1,21,4,93,19,1,20,5,79,21,0,21,5,70,23,0,23,2,72,23,0,23,1,96,21,0,21,5,80,20,2,22,3,91,19,2,21,2,83,17,3,20,1,75,19,1,20,3,74
EMP00770,2020,20,1,21,4,65,20,3,23,3,97,20,1,21,5,93,22,1,23,2,65,20,3,23,3,71,20,3,23,3,78,23,0,23,4,93,20,2,22,2,97,18,2,20,3,81,18,2,20,3,73,20,2,22,1,71,22,0,22,4,89
EMP00771,2020,20,3,23,5,76,19,1,20,3,75,20,1,21,4,80,20,3,23,5,66,20,2,22,2,67,22,0,22,3,90,19,1,20,1,70,21,0,21,3,64,20,0,20,3,77,19,3,22,4,87,18,2,20,1,61,22,1,23,1,85
EMP00772,2020,21,1,22,1,65,21,0,21,1,77,21,1,22,1,82,20,3,23,2,81,22,1,23,5,70,23,0,23,5,64,21,1,22,3,91,18,2,20,3,69,22,1,23,3,62,19,3,22,4,96,20,2,22,1,75,19,2,21,2,77
EMP00773,2020,20,3,23,4,70,23,0,23,5,62,17,3,20,2,75,21,2,23,5,85,20,2,22,4,86,20,3,23,1,90,20,0,20,2,73,18,2,20,3,96,21,2,23,1,97,22,0,22,3,61,19,1,20,4,74,18,2,20,3,65
EMP00774,2020,20,1,21,2,64,19,1,20,1,99,21,2,23,4,96,19,2,21,4,66,18,2,20,3,80,18,2,20,4,66,20,2,22,3,98,19,2,21,1,67,21,1,22,3,75,20,3,23,4,86,18,2,20,1,91,18,3,21,1,77
EMP00775,2020,20,1,21,5,62,19,2,21,5,72,20,3,23,4,91,20,2,22,1,79,19,2,21,2,67,19,3,22,1,68,17,3,20,1,74,20,2,22,2,63,19,1,20,3,69,21,0,21,3,93,22,1,23,3,75,19,1,20,4,80
EMP00776,2020,18,3,21,5,81,22,0,22,4,60,21,2,23,3,80,20,2,22,4,63,23,0,23,4,60,18,2,20,3,60,17,3,20,2,71,19,2,21,4,64,19,1,20,3,83,22,1,23,1,73,19,1,20,2,92,22,0,22,2,89
EMP00777,2020,19,3,22,1,73,22,1,23,2,60,19,2,21,3,74,19,1,20,1,96,20,3,23,4,81,20,3,23,3,64,20,2,22,4,85,19,1,20,3,88,19,2,21,2,92,21,1,22,1,98,19,2,21,4,80,21,2,23,2,72
EMP00778,2020,19,2,21,1,83,21,2,23,2,75,19,3,22,1,85,21,0,21,5,78,22,0,22,4,62,18,3,21,3,69,21,1,22,2,99,18,3,21,3,63,20,3,23,5,87,22,1,23,2,61,22,1,23,3,60,21,2,23,1,84
EMP00779,2020,20,2,22,3,62,17,3,20,5,87,23,0,23,1,64,21,1,22,3,66,20,1,21,4,79,21,0,21,4,94,22,0,22,4,91,19,3,22,5,65,19,1,20,1,73,19,2,21,3,79,21,1,22,3,100,17,3,20,5,60
EMP00780,2020,20,1,21,2,60,22,0,22,3,100,17,3,20,4,78,19,3,22,3,84,21,2,23,5,69,18,2,20,3,77,18,3,21,5,76,20,0,20,2,88,21,2,23,5,72,20,1,21,1,86,20,2,22,5,64,20,1,21,1,71
EMP00781,2020,17,3,20,4,100,18,2,20,1,91,20,3,23,3,66,19,1,20,4,64,20,0,20,4,93,17,3,20,3,91,21,0,21,5,73,20,3,23,1,60,22,0,22,4,75,21,0,21,2,67,18,2,20,4,71,21,0,21,1,67
EMP00782,2020,19,1,20,2,94,21,0,21,1,82,20,3,23,2,93,20,0,20,5,94,21,0,21,4,94,20,0,20,2,75,21,1,22,1,86,21,0,21,3,95,19,2,21,5,81,17,3,20,4,83,21,1,22,4,98,18,2,20,4,72
EMP00783,2020,22,1,23,2,73,19,1,20,3,71,19,1,20,5,92,20,3,23,3,94,19,1,20,5,78,17,3,20,2,95,21,0,21,1,71,18,3,21,2,85,20,1,21,2,69,23,0,23,2,97,20,0,20,4,99,23,0,23,2,84
EMP00784,2020,21,2,23,4,85,22,0,22,4,99,19,2,21,4,78,21,1,22,5,96,21,1,22,4,78,19,3,22,2,80,20,1,21,1,83,19,3,22,5,79,19,1,20,1,85,18,3,21,1,84,18,3,21,1,99,22,1,23,2,86
EMP00785,2020,21,2,23,1,62,20,3,23,3,94,18,2,20,2,71,21,1,22,3,86,18,2,20,3,64,21,2,23,1,91,23,0,23,1,79,21,0,21,1,98,20,1,21,3,82,18,3,21,1,62,20,3,23,3,69,22,0,22,4,88
EMP00786,2020,18,3,21,2,97,20,0,20,5,70,22,1,23,2,64,22,1,23,3,61,19,3,22,2,86,19,3,22,2,78,20,3,23,4,66,20,0,20,4,68,19,2,21,1,73,20,3,23,3,74,20,0,20,3,76,20,0,20,4,97
EMP00787,2020,19,2,21,5,99,20,3,23,1,64,18,2,20,3,88,18,3,21,2,94,22,1,23,5,74,18,2,20,3,92,18,3,21,2,83,22,0,22,4,74,17,3,20,1,95,20,2,22,1,60,17,3,20,5,77,17,3,20,1,84
EMP00788,2020,19,1,20,4,79,20,0,20,5,100,19,3,22,3,83,21,0,21,5,78,18,2,20,2,79,18,3,21,1,88,19,2,21,3,73,21,0,21,5,75,19,3,22,2,69,19,3,22,1,86,20,0,20,1,80,17,3,20,2,90
EMP00789,2020,21,0,21,2,80,18,3,21,5,99,19,1,20,5,65,19,3,22,5,64,20,0,20,4,70,22,0,22,3,69,18,3,21,1,72,20,1,21,5,82,22,0,22,4,65,23,0,23,4,61,18,3,21,4,72,22,1,23,2,81
EMP00790,2020,19,1,20,2,95,19,3,22,3,61,21,0,21,4,83,19,3,22,5,68,20,3,23,5,85,22,0,22,3,72,20,2,22,4,72,21,0,21,1,68,20,2,22,1,96,23,0,23,3,93,20,3,23,5,85,22,0,22,5,81
EMP00791,2020,20,1,21,2,67,21,1,22,5,90,20,1,21,4,87,23,0,23,3,79,23,0,23,5,60,18,3,21,1,95,22,1,23,3,88,19,3,22,3,76,22,0,22,2,90,18,3,21,2,88,19,1,20,4,64,22,1,23,4,86
EMP00792,2020,19,3,22,4,60,21,1,22,3,63,21,1,22,2,88,20,1,21,1,99,21,0,21,1,86,17,3,20,3,73,20,3,23,1,63,22,0,22,3,82,22,0,22,3,75,23,0,23,2,67,18,3,21,1,61,20,2,22,4,73
EMP00793,2020,19,3,22,1,93,19,2,21,1,99,21,1,22,5,100,20,1,21,3,87,17,3,20,2,92,22,1,23,3,72,19,2,21,5,66,19,1,20,3,65,23,0,23,4,98,19,3,22,2,94,19,3,22,3,74,18,2,20,4,64
EMP00794,2020,18,3,21,2,67,21,0,21,1,99,18,2,20,1,97,20,1,21,4,75,23,0,23,1,73,21,1,22,2,87,23,0,23,2,60,22,1,23,4,80,20,0,20,1,73,21,1,22,5,83,19,2,21,3,93,19,2,21,3,77
EMP00795,2020,20,3,23,1,69,19,3,22,1,84,22,1,23,1,94,19,1,20,3,60,21,1,22,4,60,18,3,21,3,85,20,1,21,4,92,21,1,22,1,77,20,1,21,5,94,18,2,20,1,75,22,0,22,1,64,17,3,20,2,72
EMP00796,2020,20,1,21,5,61,19,2,21,1,85,19,2,21,5,94,21,2,23,2,99,20,1,21,3,94,21,2,23,2,60,19,2,21,5,91,21,1,22,4,76,23,0,23,2,90,20,3,23,5,77,19,3,22,3,72,21,1,22,4,83
EMP00797,2020,21,0,21,5,82,19,1,20,1,67,20,1,21,2,82,18,3,21,4,79,19,1,20,5,73,19,3,22,4,60,17,3,20,3,82,20,0,20,1,72,20,0,20,1,97,21,0,21,3,90,19,1,20,3,85,22,1,23,5,97
EMP00798,2020,23,0,23,2,77,19,3,22,3,87,18,2,20,5,89,18,3,21,3,81,22,1,23,2,64,20,2,22,3,91,22,1,23,4,90,21,0,21,2,74,18,3,21,3,93,23,0,23,5,61,20,0,20,4,99,19,3,22,2,83
EMP00799,2020,17,3,20,3,99,17,3,20,3,70,21,0,21,1,81,21,2,23,3,68,18,3,21,5,65,22,1,23,5,75,21,1,22,4,79,17,3,20,4,93,20,2,22,4,72,22,1,23,2,76,23,0,23,3,80,19,2,21,1,88
EMP00800,2020,22,0,22,2,67,18,3,21,1,95,18,2,20,4,97,17,3,20,4,60,18,2,20,2,65,21,1,22,1,61,18,3,21,4,80,19,1,20,1,73,19,2,21,5,62,20,3,23,2,80,19,1,20,1,71,19,2,21,1,71
EMP00801,2020,19,2,21,3,70,20,0,20,2,80,18,2,20,5,94,23,0,23,3,79,18,2,20,2,98,20,1,21,4,90,22,0,22,5,65,19,1,20,3,70,21,1,22,1,91,20,2,22,5,62,21,1,22,2,92,19,3,22,1,82
EMP00802,2020,19,3,22,3,65,19,2,21,3,76,20,1,21,1,96,18,3,21,2,65,22,0,22,4,92,19,2,21,2,98,17,3,20,5,84,22,1,23,3,84,19,3,22,2,96,20,2,22,3,65,20,3,23,1,69,21,0,21,2,78
EMP00803,2020,20,3,23,3,64,20,0,20,5,65,20,3,23,5,88,21,2,23,4,86,20,1,21,5,62,21,1,22,4,88,19,1,20,4,71,18,3,21,2,99,19,1,20,1,92,19,1,20,3,63,20,1,21,2,68,20,3,23,2,77
EMP00804,2020,20,1,21,4,98,20,3,23,5,91,19,1,20,5,100,21,0,21,2,90,19,3,22,2,87,20,2,22,5,72,22,1,23,2,60,21,1,22,4,68,21,1,22,1,61,20,3,23,3,82,18,3,21,4,98,20,1,21,4,93
EMP00805,2020,17,3,20,1,99,19,1,20,5,60,20,1,21,3,89,21,0,21,1,77,22,1,23,1,82,19,2,21,5,77,19,2,21,5,60,22,0,22,5,60,19,1,20,4,93,20,1,21,3,91,20,0,20,5,78,19,2,21,5,68
EMP00806,2020,17,3,20,5,78,22,1,23,1,100,20,0,20,5,78,17,3,20,4,72,23,0,23,1,62,22,0,22,1,61,22,0,22,2,66,19,3,22,1,90,17,3,20,5,76,19,2,21,3,88,21,1,22,1,68,18,2,20,2,74
EMP00807,2020,19,2,21,2,93,21,2,23,1,71,17,3,20,3,99,19,1,20,5,99,21,1,22,5,83,20,3,23,4,97,20,0,20,2,95,21,1,22,2,65,17,3,20,4,91,20,1,21,5,74,21,2,23,1,75,20,1,21,5,100
EMP00808,2020,19,3,22,3,62,19,2,21,3,62,21,1,22,2,69,18,2,20,5,95,19,3,22,4,95,17,3,20,4,97,19,2,21,2,79,20,3,23,3,93,20,0,20,2,86,18,3,21,4,74,21,1,22,5,76,22,0,22,2,70
EMP00809,2020,19,1,20,5,71,21,1,22,1,77,22,0,22,3,91,17,3,20,3,92,19,3,22,2,87,17,3,20,2,99,19,3,22,2,87,20,2,22,4,90,19,3,22,5,81,22,0,22,2,65,21,2,23,1,72,19,1,20,4,62
EMP00810,2020,21,2,23,2,77,21,0,21,4,91,19,1,20,4,70,23,0,23,2,77,23,0,23,2,80,18,3,21,5,71,22,0,22,1,80,19,2,21,4,83,20,0,20,1,65,19,2,21,2,63,18,2,20,1,86,21,0,21,5,75
EMP00811,2020,22,1,23,3,82,22,1,23,3,94,17,3,20,1,81,20,1,21,4,72,20,2,22,5,89,23,0,23,3,67,21,2,23,2,60,21,2,23,1,77,19,3,22,3,70,21,0,21,5,99,22,0,22,2,100,22,1,23,5,68
EMP00812,2020,22,0,22,4,62,19,2,21,2,98,20,1,21,2,68,22,0,22,2,84,18,2,20,4,85,20,0,20,5,69,23,0,23,2,92,18,3,21,1,73,21,0,21,4,85,18,2,20,3,85,20,3,23,3,76,20,0,20,1,80
EMP00813,2020,19,2,21,5,82,18,2,20,3,73,22,1,23,5,81,19,2,21,3,77,23,0,23,2,90,19,3,22,4,90,22,0,22,3,68,19,1,20,5,78,17,3,20,4,74,23,0,23,1,68,20,1,21,3,61,18,3,21,3,69
EMP00814,2020,22,1,23,5,62,21,1,22,2,63,19,3,22,1,62,18,2,20,5,90,19,1,20,4,77,20,3,23,5,63,20,2,22,3,70,22,1,23,4,73,20,0,20,2,78,22,1,23,3,75,19,1,20,2,80,20,3,23,5,86
EMP00815,2020,20,1,21,3,80,20,0,20,4,95,20,1,21,1,83,20,3,23,2,64,21,0,21,3,63,21,2,23,2,61,21,1,22,4,63,20,1,21,2,95,19,3,22,5,80,18,2,20,2,91,21,0,21,1,76,22,1,23,1,75
EMP00816,2020,22,0,22,3,91,20,1,21,2,80,19,2,21,3,77,21,1,22,2,85,20,0,20,2,93,18,3,21,2,95,20,2,22,4,83,20,1,21,1,67,19,3,22,2,70,23,0,23,4,69,21,2,23,3,98,22,1,23,1,97
EMP00817,2020,19,3,22,4,92,19,3,22,2,67,22,1,23,1,80,20,1,21,5,98,18,2,20,5,82,19,1,20,5,73,20,1,21,4,61,20,3,23,2,83,20,2,22,1,82,19,3,22,2,63,18,3,21,1,72,21,2,23,5,76
EMP00818,2020,19,2,21,5,93,21,0,21,3,86,20,2,22,5,71,20,1,21,1,93,18,3,21,2,99,18,2,20,5,68,21,1,22,1,76,21,0,21,1,72,21,2,23,4,73,19,2,21,1,73,22,1,23,3,85,20,3,23,2,96
EMP00819,2020,21,1,22,2,99,21,2,23,4,83,20,1,21,4,93,19,1,20,5,79,21,0,21,5,70,23,0,23,2,72,23,0,23,1,96,21,0,21,5,80,20,2,22,3,91,19,2,21,2,83,17,3,20,1,75,19,1,20,3,74
EMP00820,2020,20,1,21,4,65,20,3,23,3,97,20,1,21,5,93,22,1,23,2,65,20,3,23,3,71,20,3,23,3,78,23,0,23,4,93,20,2,22,2,97,18,2,20,3,81,18,2,20,3,73,20,2,22,1,71,22,0,22,4,89
EMP00821,2020,20,3,23,5,76,19,1,20,3,75,20,1,21,4,80,20,3,23,5,66,20,2,22,2,67,22,0,22,3,90,19,1,20,1,70,21,0,21,3,64,20,0,20,3,77,19,3,22,4,87,18,2,20,1,61,22,1,23,1,85
EMP00822,2020,21,1,22,1,65,21,0,21,1,77,21,1,22,1,82,20,3,23,2,81,22,1,23,5,70,23,0,23,5,64,21,1,22,3,91,18,2,20,3,69,22,1,23,3,62,19,3,22,4,96,20,2,22,1,75,19,2,21,2,77
EMP00823,2020,20,3,23,4,70,23,0,23,5,62,17,3,20,2,75,21,2,23,5,85,20,2,22,4,86,20,3,23,1,90,20,0,20,2,73,18,2,20,3,96,21,2,23,1,97,22,0,22,3,61,19,1,20,4,74,18,2,20,3,65
EMP00824,2020,20,1,21,2,64,19,1,20,1,99,21,2,23,4,96,19,2,21,4,66,18,2,20,3,80,18,2,20,4,66,20,2,22,3,98,19,2,21,1,67,21,1,22,3,75,20,3,23,4,86,18,2,20,1,91,18,3,21,1,77
EMP00825,2020,20,1,21,5,62,19,2,21,5,72,20,3,23,4,91,20,2,22,1,79,19,2,21,2,67,19,3,22,1,68,17,3,20,1,74,20,2,22,2,63,19,1,20,3,69,21,0,21,3,93,22,1,23,3,75,19,1,20,4,80
EMP00826,2020,18,3,21,5,81,22,0,22,4,60,21,2,23,3,80,20,2,22,4,63,23,0,23,4,60,18,2,20,3,60,17,3,20,2,71,19,2,21,4,64,19,1,20,3,83,22,1,23,1,73,19,1,20,2,92,22,0,22,2,89
EMP00827,2020,19,3,22,1,73,22,1,23,2,60,19,2,21,3,74,19,1,20,1,96,20,3,23,4,81,20,3,23,3,64,20,2,22,4,85,19,1,20,3,88,19,2,21,2,92,21,1,22,1,98,19,2,21,4,80,21,2,23,2,72
EMP00828,2020,19,2,21,1,83,21,2,23,2,75,19,3,22,1,85,21,0,21,5,78,22,0,22,4,62,18,3,21,3,69,21,1,22,2,99,18,3,21,3,63,20,3,23,5,87,22,1,23,2,61,22,1,23,3,60,21,2,23,1,84
EMP00829,2020,20,2,22,3,62,17,3,20,5,87,23,0,23,1,64,21,1,22,3,66,20,1,21,4,79,21,0,21,4,94,22,0,22,4,91,19,3,22,5,65,19,1,20,1,73,19,2,21,3,79,21,1,22,3,100,17,3,20,5,60
EMP00830,2020,20,1,21,2,60,22,0,22,3,100,17,3,20,4,78,19,3,22,3,84,21,2,23,5,69,18,2,20,3,77,18,3,21,5,76,20,0,20,2,88,21,2,23,5,72,20,1,21,1,86,20,2,22,5,64,20,1,21,1,71
EMP00831,2020,17,3,20,4,100,18,2,20,1,91,20,3,23,3,66,19,1,20,4,64,20,0,20,4,93,17,3,20,3,91,21,0,21,5,73,20,3,23,1,60,22,0,22,4,75,21,0,21,2,67,18,2,20,4,71,21,0,21,1,67
EMP00832,2020,19,1,20,2,94,21,0,21,1,82,20,3,23,2,93,20,0,20,5,94,21,0,21,4,94,20,0,20,2,75,21,1,22,1,86,21,0,21,3,95,19,2,21,5,81,17,3,20,4,83,21,1,22,4,98,18,2,20,4,72
EMP00833,2020,22,1,23,2,73,19,1,20,3,71,19,1,20,5,92,20,3,23,3,94,19,1,20,5,78,17,3,20,2,95,21,0,21,1,71,18,3,21,2,85,20,1,21,2,69,23,0,23,2,97,20,0,20,4,99,23,0,23,2,84
EMP00834,2020,21,2,23,4,85,22,0,22,4,99,19,2,21,4,78,21,1,22,5,96,21,1,22,4,78,19,3,22,2,80,20,1,21,1,83,19,3,22,5,79,19,1,20,1,85,18,3,21,1,84,18,3,21,1,99,22,1,23,2,86
EMP00835,2020,21,2,23,1,62,20,3,23,3,94,18,2,20,2,71,21,1,22,3,86,18,2,20,3,64,21,2,23,1,91,23,0,23,1,79,21,0,21,1,98,20,1,21,3,82,18,3,21,1,62,20,3,23,3,69,22,0,22,4,88
EMP00836,2020,18,3,21,2,97,20,0,20,5,70,22,1,23,2,64,22,1,23,3,61,19,3,22,2,86,19,3,22,2,78,20,3,23,4,66,20,0,20,4,68,19,2,21,1,73,20,3,23,3,74,20,0,20,3,76,20,0,20,4,97
EMP00837,2020,19,2,21,5,99,20,3,23,1,64,18,2,20,3,88,18,3,21,2,94,22,1,23,5,74,18,2,20,3,92,18,3,21,2,83,22,0,22,4,74,17,3,20,1,95,20,2,22,1,60,17,3,20,5,77,17,3,20,1,84
EMP00838,2020,19,1,20,4,79,20,0,20,5,100,19,3,22,3,83,21,0,21,5,78,18,2,20,2,79,18,3,21,1,88,19,2,21,3,73,21,0,21,5,75,19,3,22,2,69,19,3,22,1,86,20,0,20,1,80,17,3,20,2,90
EMP00839,2020,21,0,21,2,80,18,3,21,5,99,19,1,20,5,65,19,3,22,5,64,20,0,20,4,70,22,0,22,3,69,18,3,21,1,72,20,1,21,5,82,22,0,22,4,65,23,0,23,4,61,18,3,21,4,72,22,1,23,2,81
EMP00840,2020,19,1,20,2,95,19,3,22,3,61,21,0,21,4,83,19,3,22,5,68,20,3,23,5,85,22,0,22,3,72,20,2,22,4,72,21,0,21,1,68,20,2,22,1,96,23,0,23,3,93,20,3,23,5,85,22,0,22,5,81
EMP00841,2020,20,1,21,2,67,21,1,22,5,90,20,1,21,4,87,23,0,23,3,79,23,0,23,5,60,18,3,21,1,95,22,1,23,3,88,19,3,22,3,76,22,0,22,2,90,18,3,21,2,88,19,1,20,4,64,22,1,23,4,86
EMP00842,2020,19,3,22,4,60,21,1,22,3,63,21,1,22,2,88,20,1,21,1,99,21,0,21,1,86,17,3,20,3,73,20,3,23,1,63,22,0,22,3,82,22,0,22,3,75,23,0,23,2,67,18,3,21,1,61,20,2,22,4,73
EMP00843,2020,19,3,22,1,93,19,2,21,1,99,21,1,22,5,100,20,1,21,3,87,17,3,20,2,92,22,1,23,3,72,19,2,21,5,66,19,1,20,3,65,23,0,23,4,98,19,3,22,2,94,19,3,22,3,74,18,2,20,4,64
EMP00844,2020,18,3,21,2,67,21,0,21,1,99,18,2,20,1,97,20,1,21,4,75,23,0,23,1,73,21,1,22,2,87,23,0,23,2,60,22,1,23,4,80,20,0,20,1,73,21,1,22,5,83,19,2,21,3,93,19,2,21,3,77
EMP00845,2020,20,3,23,1,69,19,3,22,1,84,22,1,23,1,94,19,1,20,3,60,21,1,22,4,60,18,3,21,3,85,20,1,21,4,92,21,1,22,1,77,20,1,21,5,94,18,2,20,1,75,22,0,22,1,64,17,3,20,2,72
EMP00846,2020,20,1,21,5,61,19,2,21,1,85,19,2,21,5,94,21,2,23,2,99,20,1,21,3,94,21,2,23,2,60,19,2,21,5,91,21,1,22,4,76,23,0,23,2,90,20,3,23,5,77,19,3,22,3,72,21,1,22,4,83
EMP00847,2020,21,0,21,5,82,19,1,20,1,67,20,1,21,2,82,18,3,21,4,79,19,1,20,5,73,19,3,22,4,60,17,3,20,3,82,20,0,20,1,72,20,0,20,1,97,21,0,21,3,90,19,1,20,3,85,22,1,23,5,97
EMP00848,2020,23,0,23,2,77,19,3,22,3,87,18,2,20,5,89,18,3,21,3,81,22,1,23,2,64,20,2,22,3,91,22,1,23,4,90,21,0,21,2,74,18,3,21,3,93,23,0,23,5,61,20,0,20,4,99,19,3,22,2,83
EMP00849,2020,17,3,20,3,99,17,3,20,3,70,21,0,21,1,81,21,2,23,3,68,18,3,21,5,65,22,1,23,5,75,21,1,22,4,79,17,3,20,4,93,20,2,22,4,72,22,1,23,2,76,23,0,23,3,80,19,2,21,1,88
EMP00850,2020,22,0,22,2,67,18,3,21,1,95,18,2,20,4,97,17,3,20,4,60,18,2,20,2,65,21,1,22,1,61,18,3,21,4,80,19,1,20,1,73,19,2,21,5,62,20,3,23,2,80,19,1,20,1,71,19,2,21,1,71
EMP00851,2020,19,2,21,3,70,20,0,20,2,80,18,2,20,5,94,23,0,23,3,79,18,2,20,2,98,20,1,21,4,90,22,0,22,5,65,19,1,20,3,70,21,1,22,1,91,20,2,22,5,62,21,1,22,2,92,19,3,22,1,82
EMP00852,2020,19,3,22,3,65,19,2,21,3,76,20,1,21,1,96,18,3,21,2,65,22,0,22,4,92,19,2,21,2,98,17,3,20,5,84,22,1,23,3,84,19,3,22,2,96,20,2,22,3,65,20,3,23,1,69,21,0,21,2,78
EMP00853,2020,20,3,23,3,64,20,0,20,5,65,20,3,23,5,88,21,2,23,4,86,20,1,21,5,62,21,1,22,4,88,19,1,20,4,71,18,3,21,2,99,19,1,20,1,92,19,1,20,3,63,20,1,21,2,68,20,3,23,2,77
EMP00854,2020,20,1,21,4,98,20,3,23,5,91,19,1,20,5,100,21,0,21,2,90,19,3,22,2,87,20,2,22,5,72,22,1,23,2,60,21,1,22,4,68,21,1,22,1,61,20,3,23,3,82,18,3,21,4,98,20,1,21,4,93
