employee_id,year,Jan_present_days,Jan_absent_days,Jan_total_working_days,Jan_projects_completed,Jan_project_performance,Feb_present_days,Feb_absent_days,Feb_total_working_days,Feb_projects_completed,Feb_project_performance,Mar_present_days,Mar_absent_days,Mar_total_working_days,Mar_projects_completed,Mar_project_performance,Apr_present_days,Apr_absent_days,Apr_total_working_days,Apr_projects_completed,Apr_project_performance,May_present_days,May_absent_days,May_total_working_days,May_projects_completed,May_project_performance,Jun_present_days,Jun_absent_days,Jun_total_working_days,Jun_projects_completed,Jun_project_performance,Jul_present_days,Jul_absent_days,Jul_total_working_days,Jul_projects_completed,Jul_project_performance,Aug_present_days,Aug_absent_days,Aug_total_working_days,Aug_projects_completed,Aug_project_performance,Sep_present_days,Sep_absent_days,Sep_total_working_days,Sep_projects_completed,Sep_project_performance,Oct_present_days,Oct_absent_days,Oct_total_working_days,Oct_projects_completed,Oct_project_performance,Nov_present_days,Nov_absent_days,Nov_total_working_days,Nov_projects_completed,Nov_project_performance,Dec_present_days,Dec_absent_days,Dec_total_working_days,Dec_projects_completed,Dec_project_performance
EMP01120,2019,21,5,26,6,82,19,4,23,3,88,20,6,26,4,88,19,1,20,5,72,24,0,24,7,73,24,0,24,3,69,20,0,20,7,60,24,1,25,2,81,19,1,20,2,82,25,0,25,5,84,20,0,20,7,84,18,7,25,2,81
EMP01121,2019,19,5,24,7,85,20,0,20,7,68,20,0,20,2,82,18,2,20,6,64,21,5,26,3,90,18,8,26,7,78,23,1,24,3,82,22,1,23,6,71,21,0,21,2,67,20,3,23,7,72,22,1,23,6,94,18,2,20,5,66
EMP01122,2019,19,2,21,2,88,19,3,22,6,94,20,0,20,5,85,19,1,20,3,62,21,0,21,7,76,18,5,23,6,86,20,6,26,6,67,18,3,21,3,76,25,0,25,2,83,21,2,23,6,80,19,1,20,2,88,23,3,26,2,79
EMP01123,2019,21,0,21,2,90,24,1,25,6,91,20,6,26,6,65,23,0,23,4,74,22,2,24,5,77,18,5,23,2,82,19,6,25,5,76,20,0,20,4,95,22,2,24,3,82,18,3,21,3,92,18,5,23,2,80,23,1,24,5,95
EMP01124,2019,23,2,25,3,85,19,6,25,5,69,19,2,21,3,81,19,2,21,6,69,18,3,21,2,90,22,1,23,2,89,20,4,24,6,86,18,4,22,5,74,21,0,21,3,91,18,2,20,6,94,18,6,24,7,68,26,0,26,5,93
EMP01125,2019,22,2,24,4,70,20,0,20,3,85,21,2,23,6,95,19,6,25,6,93,18,3,21,6,89,25,1,26,4,84,19,5,24,5,61,21,4,25,3,75,18,5,23,5,61,23,1,24,2,73,22,0,22,6,82,20,1,21,3,66
EMP01126,2019,21,1,22,2,78,20,3,23,5,63,18,6,24,3,62,20,2,22,5,88,18,2,20,6,87,23,3,26,7,66,21,0,21,3,62,26,0,26,4,78,25,0,25,7,74,18,5,23,5,80,24,1,25,7,75,20,0,20,3,72
EMP01127,2019,18,6,24,6,61,24,2,26,3,68,22,2,24,4,64,19,2,21,7,91,21,5,26,2,82,19,6,25,2,79,19,2,21,4,91,18,6,24,4,95,18,7,25,7,69,22,4,26,2,69,23,0,23,4,90,20,2,22,5,74
EMP01128,2019,20,5,25,7,60,21,0,21,6,79,24,0,24,2,81,19,4,23,3,65,20,4,24,7,72,22,3,25,5,85,19,1,20,6,62,19,1,20,2,95,21,4,25,6,77,24,2,26,3,82,20,4,24,4,88,18,3,21,5,67
EMP01129,2019,22,4,26,2,76,18,8,26,2,87,19,2,21,4,65,18,3,21,3,88,18,6,24,5,75,25,1,26,4,72,24,1,25,5,90,19,5,24,7,72,22,2,24,2,89,23,1,24,7,79,20,3,23,3,87,21,0,21,5,70
EMP01130,2019,25,1,26,7,66,26,0,26,5,80,22,3,25,5,90,18,2,20,2,82,21,3,24,2,69,21,5,26,6,68,22,0,22,4,67,21,5,26,6,62,20,0,20,4,68,23,2,25,7,86,20,1,21,6,86,18,2,20,5,83
EMP01131,2019,19,5,24,7,80,20,0,20,5,85,18,2,20,4,89,18,5,23,6,80,21,1,22,6,70,18,4,22,2,61,22,3,25,7,87,23,1,24,6,67,22,2,24,7,87,19,4,23,6,89,19,1,20,5,86,18,3,21,5,68
EMP01132,2019,22,0,22,3,72,21,0,21,3,67,20,5,25,7,67,20,4,24,7,85,22,2,24,6,76,20,1,21,3,81,19,7,26,6,63,23,0,23,4,71,24,2,26,5,87,19,2,21,5,92,21,0,21,3,72,18,3,21,6,63
EMP01133,2019,19,3,22,3,77,18,4,22,6,67,20,1,21,7,86,23,1,24,6,94,18,3,21,4,69,20,1,21,7,87,21,3,24,4,77,19,3,22,2,94,20,1,21,5,88,21,1,22,5,62,21,1,22,4,88,20,6,26,2,70
EMP01134,2019,22,1,23,2,86,21,2,23,5,88,18,2,20,3,73,19,2,21,4,70,19,2,21,3,67,23,0,23,5,95,21,0,21,2,74,18,2,20,7,66,22,4,26,7,60,18,3,21,2,79,19,1,20,4,69,20,1,21,7,77
EMP01135,2019,20,0,20,2,64,18,3,21,6,73,19,2,21,5,85,19,2,21,5,87,21,1,22,7,76,19,7,26,3,77,26,0,26,2,86,19,3,22,5,69,21,5,26,7,87,21,2,23,6,69,18,4,22,4,94,21,1,22,5,84
EMP01136,2019,20,6,26,5,69,22,3,25,7,62,21,0,21,5,79,19,1,20,2,90,18,2,20,4,74,21,2,23,5,71,25,0,25,6,85,19,6,25,2,70,21,1,22,7,60,20,3,23,2,71,23,2,25,5,85,20,6,26,4,77
EMP01137,2019,19,2,21,6,92,25,1,26,2,93,18,7,25,4,83,18,8,26,2,82,21,3,24,6,77,25,1,26,2,80,21,1,22,6,71,20,0,20,6,90,19,5,24,2,66,20,5,25,3,85,18,5,23,4,70,18,4,22,5,63
EMP01138,2019,20,0,20,7,83,19,5,24,3,61,18,2,20,2,87,21,1,22,5,91,20,0,20,7,69,20,2,22,3,63,18,3,21,5,94,24,0,24,6,61,23,3,26,3,93,24,2,26,2,65,20,4,24,6,93,21,1,22,3,83
EMP01139,2019,18,5,23,7,78,20,1,21,3,65,20,4,24,7,65,23,1,24,4,70,20,0,20,4,69,20,2,22,7,66,21,4,25,6,65,18,6,24,3,94,21,1,22,4,83,22,1,23,7,67,18,7,25,7,93,20,4,24,7,77
EMP01140,2019,19,1,20,3,74,20,3,23,5,74,20,1,21,6,68,20,0,20,2,82,18,6,24,4,62,21,0,21,7,94,18,4,22,3,88,19,1,20,5,69,22,0,22,7,89,20,0,20,3,62,19,3,22,6,70,20,0,20,7,70
EMP01141,2019,24,0,24,6,80,21,4,25,3,67,18,2,20,7,78,18,5,23,5,62,21,1,22,4,78,21,1,22,5,65,21,1,22,4,79,23,0,23,7,62,21,3,24,5,74,18,5,23,7,93,25,0,25,6,81,20,0,20,6,63
EMP01142,2019,18,2,20,6,85,21,5,26,6,65,23,1,24,4,65,19,1,20,2,71,22,2,24,4,76,19,5,24,2,74,20,4,24,4,71,20,5,25,7,65,19,6,25,7,83,19,7,26,3,88,21,1,22,7,63,20,4,24,7,83
EMP01143,2019,22,0,22,5,79,20,5,25,4,63,21,1,22,6,91,18,3,21,3,68,20,0,20,5,76,22,2,24,6,69,21,2,23,7,80,18,7,25,7,61,20,2,22,7,81,21,3,24,5,84,18,3,21,4,86,18,6,24,4,72
EMP01144,2019,20,1,21,3,65,20,2,22,3,86,20,0,20,6,63,19,2,21,4,82,20,2,22,5,79,21,2,23,4,90,24,2,26,3,84,19,3,22,3,66,19,2,21,5,74,20,3,23,6,84,20,3,23,6,84,21,2,23,4,83
EMP01145,2019,26,0,26,7,77,18,2,20,3,93,20,6,26,5,65,20,5,25,4,95,18,7,25,2,87,19,3,22,6,66,22,1,23,7,72,24,0,24,6,63,25,0,25,6,92,18,5,23,6,87,22,3,25,2,72,22,0,22,2,70
EMP01146,2019,18,6,24,6,80,23,2,25,5,89,22,0,22,7,82,18,2,20,7,74,20,2,22,4,85,19,4,23,4,95,21,1,22,6,93,19,6,25,3,83,20,1,21,2,73,23,0,23,2,71,20,6,26,4,67,18,6,24,3,72
EMP01147,2019,22,1,23,4,87,20,4,24,3,87,21,4,25,7,71,22,1,23,5,63,22,2,24,2,65,23,0,23,6,89,20,2,22,4,79,25,0,25,5,80,20,0,20,6,87,19,5,24,2,84,19,3,22,5,79,21,0,21,3,79
EMP01148,2019,24,0,24,2,73,24,0,24,2,82,18,2,20,7,81,21,1,22,5,94,20,3,23,2,82,19,1,20,7,64,23,2,25,3,71,21,1,22,4,66,25,0,25,5,67,21,4,25,2,87,19,3,22,2,76,19,1,20,2,63
EMP01149,2019,21,2,23,5,66,24,1,25,4,79,18,6,24,6,61,23,3,26,7,63,20,3,23,7,68,20,3,23,5,73,26,0,26,2,87,22,2,24,6,66,18,7,25,2,86,19,1,20,3,79,22,0,22,6,66,20,5,25,6,62
EMP01150,2019,21,1,22,7,64,22,0,22,2,93,18,2,20,6,77,22,2,24,2,94,19,2,21,7,71,18,2,20,4,77,20,5,25,4,78,19,2,21,2,80,18,3,21,3,84,24,0,24,7,83,22,0,22,7,70,20,1,21,7,82
EMP01151,2019,18,2,20,4,89,20,1,21,7,66,23,3,26,2,81,18,2,20,2,71,20,0,20,5,91,19,2,21,5,69,19,5,24,6,61,19,5,24,7,65,19,2,21,7,76,21,0,21,3,76,21,4,25,7,71,22,0,22,7,94
EMP01152,2019,20,2,22,6,61,20,0,20,6,81,19,5,24,7,63,18,4,22,4,64,22,1,23,2,61,23,2,25,4,82,21,1,22,7,75,20,5,25,3,77,18,5,23,5,87,23,0,23,5,65,21,3,24,2,75,22,3,25,2,81
EMP01153,2019,21,2,23,4,65,19,1,20,6,91,20,0,20,4,62,24,2,26,5,66,19,5,24,5,74,19,2,21,3,77,21,2,23,5,92,23,3,26,2,84,23,0,23,3,83,19,6,25,6,71,20,1,21,2,73,19,4,23,4,82
EMP01154,2019,22,2,24,5,70,21,4,25,3,79,21,0,21,3,85,21,0,21,4,63,20,1,21,4,81,22,2,24,5,88,19,3,22,7,81,19,5,24,3,90,20,5,25,6,78,18,6,24,4,63,21,1,22,4,69,22,2,24,4,83
EMP01155,2019,23,0,23,5,89,19,1,20,4,77,22,0,22,3,88,19,3,22,4,85,18,6,24,5,76,23,0,23,5,78,20,0,20,4,67,18,2,20,3,74,18,4,22,2,75,19,3,22,2,93,21,1,22,2,77,20,0,20,2,85
EMP01156,2019,18,3,21,4,76,24,0,24,5,93,22,4,26,7,66,20,5,25,7,72,23,2,25,3,69,19,4,23,2,84,21,5,26,4,95,22,4,26,3,72,18,4,22,7,94,23,1,24,6,78,19,7,26,6,80,23,0,23,7,75
EMP01157,2019,22,1,23,2,93,25,0,25,6,94,19,7,26,2,76,19,2,21,6,75,19,2,21,5,69,26,0,26,5,74,18,2,20,2,74,22,3,25,5,67,18,8,26,7,75,19,1,20,4,76,18,6,24,4,94,21,0,21,6,88
EMP01158,2019,18,5,23,6,81,22,0,22,7,79,24,0,24,7,63,18,5,23,6,85,26,0,26,4,67,19,1,20,3,92,19,1,20,6,69,21,4,25,2,68,20,3,23,5,72,20,3,23,4,82,19,2,21,3,62,18,5,23,3,73
EMP01159,2019,23,1,24,7,63,18,4,22,3,67,20,0,20,7,63,21,4,25,7,83,19,4,23,4,63,20,4,24,4,73,24,2,26,4,63,19,3,22,7,66,20,5,25,2,75,21,5,26,3,65,18,3,21,5,86,22,3,25,4,74
EMP01160,2019,20,5,25,6,76,21,4,25,3,78,21,3,24,7,70,18,2,20,7,66,22,1,23,7,72,22,1,23,4,77,19,6,25,2,88,19,5,24,7,60,20,2,22,5,83,20,6,26,5,82,24,1,25,5,71,20,1,21,2,92
EMP01161,2019,18,6,24,6,66,24,1,25,2,80,20,0,20,7,65,19,5,24,3,74,20,3,23,7,87,20,0,20,7,77,21,2,23,5,94,20,1,21,3,65,25,1,26,6,84,19,4,23,6,86,18,2,20,3,86,19,3,22,3,84
EMP01162,2019,18,2,20,7,69,19,6,25,4,82,18,5,23,2,83,24,1,25,3,80,21,4,25,4,95,23,1,24,3,85,19,2,21,5,73,20,4,24,3,87,21,2,23,7,86,20,1,21,6,85,21,0,21,6,67,25,0,25,2,88
EMP01163,2019,18,4,22,4,68,23,1,24,4,87,22,4,26,5,64,23,0,23,6,88,26,0,26,5,81,18,4,22,7,80,18,2,20,3,61,22,3,25,5,91,21,1,22,5,64,18,6,24,3,84,20,3,23,3,82,18,4,22,4,73
EMP01164,2019,19,3,22,4,80,19,4,23,2,70,24,0,24,6,84,21,0,21,5,85,21,4,25,2,62,20,4,24,6,84,20,3,23,7,62,19,2,21,6,70,21,2,23,4,94,25,0,25,3,93,18,2,20,5,62,18,2,20,2,85
EMP01165,2019,21,4,25,5,93,21,0,21,2,87,22,0,22,3,72,19,4,23,7,83,20,0,20,4,71,22,0,22,5,71,22,0,22,5,67,20,1,21,2,89,22,1,23,5,75,20,4,24,2,63,18,4,22,7,79,23,2,25,7,66
EMP01166,2019,21,0,21,4,84,18,8,26,2,66,22,3,25,5,75,18,4,22,3,85,19,4,23,6,84,19,1,20,4,69,19,1,20,3,72,19,3,22,7,62,18,4,22,6,74,23,0,23,2,72,18,6,24,4,89,18,2,20,6,79
EMP01167,2019,20,0,20,7,89,25,0,25,7,62,23,2,25,5,62,21,1,22,3,90,22,3,25,7,71,19,6,25,4,93,22,2,24,4,61,18,4,22,4,61,18,3,21,5,67,19,1,20,7,60,18,2,20,2,78,24,0,24,2,91
EMP01168,2019,18,3,21,4,65,19,6,25,2,93,19,1,20,7,66,21,1,22,2,83,20,6,26,7,87,22,0,22,5,74,18,7,25,5,85,22,4,26,7,87,24,2,26,2,79,18,6,24,3,92,19,7,26,6,75,19,3,22,3,89
EMP01169,2019,20,2,22,5,74,18,2,20,7,76,20,3,23,3,91,18,2,20,3,88,19,1,20,3,80,21,4,25,5,78,19,2,21,5,80,19,3,22,4,62,19,2,21,3,62,18,3,21,6,84,23,0,23,6,69,22,1,23,6,74
EMP01170,2019,19,7,26,5,75,19,2,21,4,90,20,5,25,7,84,21,2,23,5,69,18,5,23,3,87,21,0,21,2,88,20,2,22,6,65,20,0,20,6,78,21,2,23,4,84,22,4,26,2,69,23,2,25,3,61,19,1,20,7,90
EMP01171,2019,22,3,25,3,86,18,5,23,2,66,23,0,23,2,68,19,5,24,4,66,22,4,26,5,94,21,1,22,6,79,20,3,23,3,77,21,3,24,5,88,20,0,20,7,90,22,2,24,5,75,24,0,24,4,82,20,1,21,7,82
EMP01172,2019,18,2,20,2,65,19,1,20,7,66,19,2,21,7,78,20,0,20,2,67,19,2,21,2,62,20,4,24,7,86,20,4,24,3,85,19,2,21,2,67,21,0,21,5,83,20,4,24,3,88,24,1,25,4,91,19,5,24,3,93
EMP01173,2019,23,0,23,6,73,18,5,23,2,61,19,3,22,2,60,19,5,24,2,82,21,3,24,7,64,19,4,23,7,65,23,0,23,5,73,18,6,24,7,70,21,0,21,3,68,23,2,25,7,93,22,0,22,7,72,20,6,26,7,78
EMP01174,2019,22,2,24,5,72,20,2,22,4,70,19,5,24,5,60,26,0,26,6,73,26,0,26,6,64,18,7,25,4,62,20,6,26,6,82,22,4,26,5,73,18,2,20,6,93,19,5,24,2,77,24,2,26,7,69,24,2,26,2,76
EMP01175,2019,25,0,25,3,68,20,0,20,3,74,21,2,23,5,74,18,2,20,7,71,18,2,20,3,71,21,2,23,7,86,23,2,25,7,86,18,8,26,3,91,19,4,23,2,77,20,2,22,3,93,22,0,22,7,87,22,0,22,5,91
EMP01176,2019,25,0,25,7,90,18,2,20,7,66,23,3,26,6,86,23,3,26,7,75,18,8,26,3,88,20,4,24,7,91,21,0,21,3,68,20,2,22,5,93,20,3,23,4,70,18,3,21,4,78,24,1,25,4,80,21,0,21,6,88
EMP01177,2019,25,1,26,3,88,18,2,20,2,60,19,1,20,3,78,20,2,22,4,69,18,2,20,4,75,21,3,24,2,77,18,5,23,3,68,20,0,20,5,67,18,2,20,5,62,18,2,20,3,85,21,2,23,4,66,21,0,21,4,79
EMP01178,2019,22,1,23,3,83,21,3,24,5,67,22,0,22,2,87,23,1,24,3,66,23,1,24,2,95,20,0,20,4,79,25,1,26,2,64,19,1,20,2,89,22,0,22,4,75,18,2,20,4,79,18,5,23,6,81,18,2,20,5,71
EMP01179,2019,19,3,22,3,66,18,2,20,3,91,18,6,24,7,67,18,2,20,6,90,20,1,21,4,92,20,3,23,5,92,20,0,20,5,72,23,1,24,7,72,20,2,22,3,61,21,1,22,3,73,23,2,25,5,73,20,2,22,6,83
EMP01180,2019,19,4,23,6,71,19,3,22,5,76,21,2,23,3,65,18,3,21,2,61,19,2,21,5,63,21,3,24,2,93,21,3,24,6,92,22,3,25,3,87,19,4,23,2,79,20,4,24,6,82,20,3,23,3,78,18,2,20,3,74
EMP01181,2019,18,8,26,3,63,19,7,26,7,81,22,3,25,3,84,21,3,24,3,88,20,2,22,2,82,18,2,20,7,80,23,1,24,4,73,23,3,26,7,64,24,2,26,2,94,21,4,25,6,72,18,2,20,3,60,24,0,24,2,61
EMP01182,2019,22,1,23,4,63,21,0,21,2,70,18,4,22,5,66,19,1,20,2,63,18,3,21,5,68,21,4,25,6,81,19,4,23,6,81,20,0,20,6,82,23,3,26,5,90,25,0,25,4,94,18,3,21,7,60,19,3,22,2,76
EMP01183,2019,20,1,21,3,63,25,0,25,2,69,19,3,22,2,82,21,1,22,5,89,24,0,24,3,60,25,1,26,2,94,18,2,20,6,82,21,4,25,3,89,21,4,25,6,90,20,2,22,2,87,20,0,20,2,89,20,0,20,7,62
EMP01184,2019,19,4,23,4,74,19,7,26,6,91,19,1,20,6,92,20,6,26,3,66,19,2,21,6,94,18,8,26,7,65,23,1,24,6,91,20,4,24,7,76,20,0,20,3,67,20,0,20,6,75,21,4,25,4,62,20,5,25,6,65
EMP01185,2019,20,4,24,7,66,20,3,23,2,69,20,1,21,2,81,18,8,26,4,89,19,6,25,2,71,20,1,21,2,65,20,0,20,2,67,24,1,25,2,72,20,5,25,3,63,19,6,25,3,94,18,4,22,3,95,23,1,24,6,72
EMP01186,2019,18,4,22,5,94,24,2,26,6,85,22,0,22,5,83,20,0,20,4,66,18,4,22,4,77,22,2,24,2,87,20,5,25,2,90,18,4,22,2,93,22,2,24,6,91,21,4,25,5,78,23,0,23,5,75,18,3,21,2,71
EMP01187,2019,18,7,25,3,82,18,3,21,4,65,20,5,25,4,93,19,5,24,2,80,18,4,22,7,80,25,0,25,4,85,22,0,22,5,80,22,0,22,5,85,21,4,25,5,79,19,3,22,6,83,20,2,22,4,84,20,0,20,7,72
EMP01188,2019,18,2,20,5,77,18,4,22,7,71,21,2,23,5,65,20,2,22,4,60,18,5,23,2,86,20,2,22,4,62,18,5,23,4,91,22,4,26,6,73,19,6,25,5,84,25,0,25,2,78,22,1,23,4,86,18,3,21,3,70
EMP01189,2019,20,6,26,7,70,21,2,23,3,67,20,3,23,2,91,21,0,21,6,68,23,2,25,3,83,19,4,23,6,81,20,1,21,7,71,18,2,20,6,78,18,8,26,4,83,18,5,23,7,87,20,3,23,7,80,20,3,23,5,68
EMP01190,2019,18,8,26,5,86,19,2,21,2,92,25,0,25,2,71,20,2,22,2,72,18,4,22,4,66,18,2,20,5,79,19,2,21,3,76,18,5,23,3,86,18,7,25,4,65,19,2,21,5,67,18,3,21,6,93,19,2,21,6,75
EMP01191,2019,22,3,25,3,94,19,6,25,4,91,20,3,23,5,86,20,4,24,7,86,19,2,21,2,86,24,1,25,5,68,20,4,24,2,80,19,2,21,5,64,19,1,20,5,93,19,7,26,4,71,21,0,21,7,81,20,1,21,4,84
EMP01192,2019,21,5,26,3,87,23,0,23,4,74,18,2,20,5,72,20,4,24,7,80,21,0,21,5,86,18,4,22,4,73,19,5,24,2,66,20,4,24,2,70,20,0,20,6,91,19,1,20,3,69,22,0,22,4,92,23,1,24,3,80
EMP01193,2019,19,7,26,5,75,20,1,21,3,71,20,2,22,2,88,20,3,23,6,72,26,0,26,2,84,18,3,21,3,72,19,1,20,5,87,22,2,24,4,72,18,6,24,3,85,21,4,25,2,65,22,1,23,7,70,21,5,26,4,68
EMP01194,2019,18,2,20,3,86,23,1,24,6,69,23,0,23,3,94,19,6,25,5,95,18,6,24,7,89,25,1,26,4,66,20,1,21,2,70,18,2,20,4,93,23,3,26,5,60,24,0,24,5,81,22,0,22,3,76,21,5,26,6,69
EMP01195,2019,18,6,24,4,80,20,1,21,5,61,19,1,20,3,74,21,0,21,6,79,18,6,24,2,90,18,4,22,4,82,18,3,21,7,80,21,0,21,6,74,23,0,23,6,68,22,4,26,7,94,18,6,24,6,92,20,0,20,7,83
EMP01196,2019,23,1,24,2,64,18,2,20,2,64,20,4,24,5,92,22,0,22,5,76,18,3,21,3,62,20,5,25,6,84,19,3,22,2,70,22,4,26,7,83,18,7,25,3,64,18,7,25,2,75,24,0,24,4,63,19,4,23,6,87
EMP01197,2019,18,2,20,4,95,20,1,21,5,80,18,5,23,7,89,19,7,26,2,91,25,0,25,6,84,18,8,26,6,71,21,0,21,6,62,25,1,26,2,75,20,1,21,5,83,18,3,21,2,86,20,6,26,4,86,21,3,24,3,69
EMP01198,2019,20,4,24,7,70,18,8,26,5,62,20,5,25,3,88,21,3,24,2,93,20,0,20,6,84,20,1,21,5,73,19,2,21,6,80,18,8,26,2,93,18,5,23,3,75,19,4,23,4,63,19,2,21,4,93,26,0,26,6,66
EMP01199,2019,18,2,20,7,93,22,2,24,6,72,22,0,22,4,72,24,0,24,4,81,18,7,25,7,93,20,2,22,6,87,19,1,20,3,85,19,1,20,2,91,18,2,20,3,64,18,7,25,6,72,23,3,26,5,61,23,2,25,7,87
EMP01200,2019,26,0,26,2,83,22,2,24,5,76,18,2,20,3,91,22,2,24,5,76,19,6,25,5,91,18,2,20,3,86,24,0,24,7,79,25,1,26,5,63,18,2,20,5,80,21,2,23,6,87,21,1,22,4,73,22,0,22,6,81
EMP01201,2019,20,1,21,4,68,18,4,22,2,79,19,4,23,3,82,25,1,26,5,65,18,3,21,7,94,20,2,22,3,78,19,3,22,2,66,23,0,23,5,66,19,7,26,7,62,20,4,24,2,88,18,4,22,7,79,23,2,25,6,66
EMP01202,2019,21,2,23,3,71,22,1,23,2,93,25,1,26,3,88,18,5,23,4,87,21,0,21,6,61,18,3,21,3,60,25,0,25,6,82,20,4,24,2,69,19,3,22,4,68,22,2,24,4,60,19,1,20,5,69,21,2,23,2,71
EMP01203,2019,22,3,25,4,73,21,3,24,3,89,18,5,23,3,77,19,4,23,4,76,21,4,25,5,84,18,3,21,2,82,19,3,22,4,77,19,6,25,2,73,21,0,21,4,83,23,2,25,6,82,20,5,25,4,65,21,2,23,5,93
EMP01204,2019,25,0,25,6,61,23,2,25,2,84,19,3,22,7,61,19,3,22,7,90,20,2,22,5,79,24,2,26,5,80,20,3,23,3,66,19,1,20,2,61,19,1,20,6,67,24,0,24,2,78,19,6,25,4,90,19,1,20,2,64
EMP01205,2019,20,5,25,2,86,18,3,21,3,72,19,1,20,7,69,20,2,22,5,90,22,2,24,7,92,22,2,24,2,87,22,2,24,6,86,22,2,24,4,62,21,4,25,7,85,18,3,21,7,86,24,1,25,4,80,20,5,25,4,82
EMP01206,2019,20,0,20,7,64,24,2,26,2,79,19,5,24,5,75,18,5,23,6,77,18,2,20,4,85,21,2,23,4,95,19,6,25,4,79,19,5,24,7,64,24,1,25,3,60,18,3,21,7,85,20,3,23,6,87,21,2,23,2,71
EMP01207,2019,22,0,22,3,68,25,1,26,4,87,24,1,25,4,87,20,2,22,4,86,19,1,20,3,62,20,6,26,3,62,19,2,21,6,82,19,5,24,7,77,20,1,21,4,82,18,3,21,3,77,18,6,24,7,72,18,7,25,7,82
EMP01208,2019,19,1,20,6,78,19,3,22,3,94,22,2,24,5,62,19,5,24,7,93,24,2,26,6,63,18,7,25,2,91,20,2,22,7,64,19,7,26,4,88,18,5,23,2,92,18,7,25,4,78,19,1,20,4,87,20,4,24,6,64
EMP01209,2019,25,1,26,3,76,22,0,22,2,81,19,6,25,6,73,21,4,25,3,86,23,3,26,3,63,20,0,20,7,76,26,0,26,3,76,20,3,23,2,87,22,0,22,4,65,19,1,20,5,75,22,1,23,3,93,21,4,25,5,63
EMP01210,2019,20,2,22,2,61,19,1,20,7,88,18,4,22,6,69,20,2,22,2,64,19,2,21,5,79,21,5,26,6,71,21,4,25,3,63,21,3,24,7,93,22,2,24,5,70,20,0,20,2,67,20,4,24,6,88,18,3,21,6,77
EMP01211,2019,23,3,26,3,87,20,0,20,6,72,20,6,26,7,85,20,0,20,6,80,23,0,23,7,65,19,3,22,3,94,20,6,26,2,73,21,3,24,4,85,19,1,20,5,89,23,1,24,6,61,24,1,25,2,67,20,0,20,5,75
EMP01212,2019,19,1,20,6,80,18,6,24,5,68,20,0,20,7,66,21,3,24,7,82,22,0,22,4,66,21,0,21,2,79,23,3,26,7,94,23,0,23,4,91,24,2,26,4,82,23,3,26,7,73,22,2,24,6,91,18,7,25,3,87
EMP01213,2019,19,1,20,4,60,22,1,23,2,85,21,2,23,4,79,20,0,20,5,90,20,1,21,2,94,25,1,26,2,77,22,3,25,2,81,23,1,24,4,65,25,1,26,2,63,25,1,26,6,62,23,3,26,5,74,19,1,20,3,69
EMP01214,2019,19,4,23,2,94,19,3,22,4,94,21,4,25,6,84,22,0,22,7,90,18,5,23,7,79,21,4,25,5,86,21,3,24,5,83,19,1,20,4,63,18,6,24,7,66,19,3,22,5,92,24,1,25,5,66,18,2,20,6,78
EMP01215,2019,21,2,23,3,71,21,4,25,5,89,20,3,23,4,93,20,3,23,2,67,20,1,21,7,76,20,4,24,7,67,23,1,24,7,82,20,6,26,6,81,24,2,26,6,88,19,4,23,5,77,19,1,20,4,95,22,1,23,3,67
EMP01216,2019,21,5,26,2,86,21,3,24,3,94,23,1,24,6,64,23,1,24,5,62,21,1,22,2,63,20,2,22,7,92,19,1,20,3,61,23,1,24,5,81,23,1,24,2,84,25,1,26,7,68,18,6,24,2,80,25,1,26,6,89
EMP01217,2019,19,1,20,3,73,20,1,21,2,86,19,6,25,5,74,20,1,21,7,85,18,3,21,2,79,18,4,22,5,95,19,5,24,3,67,22,1,23,3,71,23,3,26,2,74,23,3,26,4,65,23,0,23,3,76,20,0,20,2,78
EMP01218,2019,20,1,21,6,74,22,2,24,4,75,23,0,23,5,87,22,1,23,7,81,18,2,20,6,81,19,4,23,5,61,18,4,22,6,66,19,2,21,7,88,25,0,25,5,67,20,1,21,4,64,21,1,22,6,79,20,2,22,5,94
EMP01219,2019,24,2,26,7,62,19,7,26,5,91,19,1,20,7,73,23,0,23,4,61,22,4,26,2,77,18,4,22,2,86,20,6,26,4,72,22,4,26,2,76,19,1,20,5,79,21,0,21,2,81,21,3,24,5,79,22,0,22,2,76
EMP01220,2019,21,0,21,2,90,23,0,23,3,62,18,2,20,6,84,24,2,26,7,64,22,0,22,6,91,19,1,20,4,95,25,0,25,4,63,20,0,20,7,68,20,0,20,7,75,18,3,21,7,67,21,4,25,5,91,23,1,24,5,68
EMP01221,2019,20,1,21,7,89,23,1,24,5,90,22,3,25,4,94,19,6,25,7,71,19,3,22,4,65,19,1,20,4,89,23,3,26,4,94,22,1,23,4,94,18,5,23,3,75,19,5,24,2,91,18,4,22,6,70,20,4,24,3,67
EMP01222,2019,19,3,22,6,62,24,2,26,3,77,19,7,26,4,80,24,2,26,6,74,18,2,20,2,68,20,5,25,2,85,22,0,22,5,88,21,3,24,3,84,22,0,22,7,72,20,4,24,7,93,21,1,22,4,78,19,1,20,3,86
EMP01223,2019,20,2,22,3,83,21,3,24,5,88,21,0,21,7,77,20,0,20,4,69,20,3,23,4,67,19,6,25,7,77,20,2,22,5,66,24,2,26,2,93,18,2,20,2,80,19,1,20,5,61,18,6,24,2,92,18,2,20,4,61
